symbol,price
OGBUSD,4.41600000
KEYBUSD,0.00543000
ASRBUSD,2.15900000
FIROBUSD,1.44100000
NKNBUSD,0.09720000
OPBNB,0.00281800
OPEUR,0.10200000
GTOBUSD,0.02863000
SNXETH,0.00076800
WBTCBUSD,40760.13000000
BELETH,0.00041170
LITETH,0.00035510
LEVERUSDT,0.00017500
LEVERBUSD,0.00130800
BURGERETH,0.00045000
PEOPLEETH,0.00000668
UNFIETH,0.00224100
BONDETH,0.00266500
STORJTRY,4.13000000
OPETH,0.00010020
ETCTRY,355.00000000
WINGETH,0.00352100
FILETH,0.00044690
GLMBUSD,0.17860000
SSVBUSD,15.74000000
STGBTC,0.00000203
STGBUSD,0.41400000
STGUSDT,0.26710000
ANKRTRY,0.22810000
ARKBUSD,0.53560000
BETHBUSD,1551.73000000
LOOMBUSD,0.04003000
SNMBUSD,0.01470000
AMBBUSD,0.00796000
LUNCUSDT,0.00003598
PHBBUSD,0.65880000
GASBUSD,9.21600000
NEBLBUSD,0.35400000
PROSBUSD,0.31500000
VIBBUSD,0.04217000
GMXBTC,0.00033200
GMXBUSD,31.67000000
GMXUSDT,6.23000000
AGIXBUSD,0.29947000
NEBLUSDT,0.35500000
SNTBUSD,0.02283000
POLYXBTC,0.00000063
POLYXBUSD,0.12170000
POLYXUSDT,0.04530000
APTBTC,0.00001294
APTUSDT,0.86800000
APTBUSD,7.31980000
BTCPLN,249315.00000000
ETHPLN,7667.00000000
BUSDPLN,4.06500000
APTEUR,0.75100000
APTTRY,38.70000000
APTBRL,39.76000000
QKCBUSD,0.00869500
OSMOBTC,0.00000884
OSMOUSDT,0.03000000
OSMOBUSD,0.46400000
HFTBTC,0.00000031
HFTBUSD,0.25890000
HFTUSDT,0.01230000
ARPAETH,0.00002363
PHBUSDT,0.09200000
VITEBUSD,0.01726000
HOOKBTC,0.00000788
HOOKUSDT,0.00780000
HOOKBUSD,0.89410000
HOOKBNB,0.00319530
MAGICBTC,0.00000086
MAGICBUSD,0.55850000
MAGICUSDT,0.05750000
BUSDRON,4.62800000
HIFIETH,0.00025310
HIFIUSDT,0.12700000
RPLBTC,0.00064100
RPLBUSD,24.17000000
RPLUSDT,1.76000000
PROSUSDT,0.03720000
FETTRY,10.32000000
GFTBUSD,0.02911000
AGIXUSDT,0.61410000
APTETH,0.00042100
BTCRON,382301.00000000
GNSUSDT,0.71900000
GNSBTC,0.00007210
SYNBTC,0.00001152
SYNUSDT,0.04750000
VIBUSDT,0.00223000
SSVUSDT,2.17200000
LQTYUSDT,0.26900000
LQTYBTC,0.00000841
AMBUSDT,0.00032000
BETHUSDT,1556.27000000
CFXTRY,2.31100000
STXTRY,9.77000000
USTCUSDT,0.00441000
GASUSDT,1.60600000
GLMUSDT,0.12510000
PROMUSDT,1.00700000
QKCUSDT,0.00293300
UFTUSDT,0.00890000
IDBTC,0.00000075
IDBNB,0.00094930
IDUSDT,0.03460000
ARBBTC,0.00000137
ARBUSDT,0.09150000
AGIXTRY,20.14000000
LOOMUSDT,0.04831000
OAXUSDT,0.03580000
ARBTUSD,0.09390000
ARBTRY,4.07000000
ARBEUR,0.07930000
IDTUSD,0.88208000
IDTRY,1.54000000
IDEUR,0.18769000
LDOTUSD,2.46700000
MATICTUSD,0.50430000
OPTUSD,2.99700000
SOLTUSD,78.73000000
SSVTUSD,45.55000000
RDNTBTC,0.00000107
RDNTUSDT,0.00328000
RDNTTUSD,0.30100000
ARBRUB,95.10000000
JOETRY,12.22000000
MAGICTRY,2.55000000
USDTPLN,3.72700000
ACHTRY,0.27030000
XVSTRY,246.80000000
EGLDRON,25.00000000
USDTRON,4.59800000
USDTARS,1477.10000000
DOGETUSD,0.16547000
WBTCUSDT,66772.17000000
EDUUSDT,0.05340000
EDUTUSD,1.06098000
EDUBNB,0.00181050
EDUBTC,0.00000324
EDUEUR,0.47455000
EDUTRY,2.39000000
SUIUSDT,0.86360000
SUITUSD,4.06690000
SUIBTC,0.00001291
SUIBNB,0.00146500
SUIEUR,0.75000000
SUITRY,38.42000000
AERGOUSDT,0.06350000
RNDRTRY,233.63000000
PEPEUSDT,0.00000333
PEPETUSD,0.00002351
FLOKIUSDT,0.00002688
FLOKITUSD,0.00003203
OGTRY,121.00000000
PEPETRY,0.00014826
WBETHETH,1.09410000
ASTUSDT,0.02610000
SNTUSDT,0.02720000
FLOKITRY,0.00119700
CITYTRY,22.40000000
COMBOUSDT,0.02760000
COMBOBNB,0.00227200
COMBOTRY,1.05000000
LTCTRY,2331.00000000
RADTRY,9.62000000
BTCARS,98826039.00000000
OPTRY,4.78000000
PAXGTRY,206288.00000000
MAVBTC,0.00000026
MAVUSDT,0.01295000
MAVTUSD,0.21940000
CFXTUSD,0.22120000
PENDLEBTC,0.00001623
PENDLEUSDT,1.08500000
PENDLETUSD,2.70440000
MAVTRY,0.58000000
OCEANTRY,20.10000000
TUSDTRY,35.34000000
ARBETH,0.00004460
BCHTRY,19641.00000000
XVGTRY,0.19270000
XVGTUSD,0.00626900
ARKMUSDT,0.09700000
ARKMTUSD,1.15100000
ARKMTRY,4.34000000
ARKMBNB,0.00021800
ARKMBTC,0.00000202
WBETHUSDT,2250.65000000
ACATRY,0.07600000
AVAXTUSD,27.66000000
COMPTUSD,84.22000000
COMPTRY,736.00000000
XECTRY,0.00029660
QUICKTUSD,0.04668000
WLDUSDT,0.26970000
WLDBTC,0.00000403
BNBFDUSD,592.41000000
FDUSDBUSD,1.00000000
FDUSDUSDT,0.99910000
ARKMRUB,40.11000000
WLDTRY,12.00000000
WLDRUB,218.30000000
AMPTRY,0.04390000
OGNTRY,0.91600000
BTCFDUSD,66984.50000000
ETHFDUSD,2057.70000000
ASRTRY,55.87000000
ATMTRY,44.67000000
ACMTRY,17.80000000
BARTRY,23.40000000
JUVTRY,21.73000000
PSGTRY,35.33000000
SEIBNB,0.00011340
SEIBTC,0.00000079
SEIFDUSD,0.10580000
SEITRY,2.33500000
SEIUSDT,0.05240000
CYBERBNB,0.00081900
CYBERBTC,0.00000722
CYBERFDUSD,0.51400000
CYBERTRY,21.60000000
CYBERUSDT,0.48500000
CYBERTUSD,3.76500000
SEITUSD,0.36330000
LPTTRY,90.00000000
UNITRY,148.50000000
SOLFDUSD,79.71000000
TOMOTRY,40.26000000
UNFITRY,46.10000000
XRPFDUSD,1.31870000
DOGEFDUSD,0.09036000
CYBERETH,0.00025000
MTLTRY,38.80000000
ARKUSDT,0.16410000
CREAMUSDT,2.10000000
GFTUSDT,0.00196000
IQUSDT,0.00103000
USDTVAI,1.01300000
ARBFDUSD,0.20910000
FDUSDTRY,44.45000000
FRONTTRY,30.14000000
SUIFDUSD,0.86570000
NTRNBTC,0.00000621
NTRNUSDT,0.00160000
NTRNBNB,0.00002000
FILFDUSD,0.82100000
FRONTTUSD,0.91380000
LEVERTRY,0.00702000
LTCFDUSD,52.48000000
ADAFDUSD,0.23920000
RUNETUSD,5.50100000
TRBTRY,655.00000000
ATOMFDUSD,1.64200000
AVAXFDUSD,8.74000000
BANDTRY,37.91000000
BCHFDUSD,441.50000000
LOOMTRY,1.65400000
MATICFDUSD,0.37950000
ALGOFDUSD,0.12140000
DOTFDUSD,1.22600000
FTMFDUSD,0.70080000
LINKFDUSD,8.57000000
NEARFDUSD,0.97700000
STRAXTRY,0.56400000
TIABTC,0.00000432
TIAUSDT,0.28870000
TIATRY,12.84000000
MEMEBNB,0.00004107
MEMEUSDT,0.00051600
MEMEFDUSD,0.00113600
MEMETUSD,0.02722000
MEMETRY,0.02300000
ORDIBTC,0.00004822
ORDIUSDT,2.26200000
ORDITRY,100.60000000
EGLDFDUSD,7.30000000
FETFDUSD,0.27870000
GASFDUSD,2.78500000
INJETH,0.00155900
INJTUSD,26.23000000
OPFDUSD,0.34220000
ORDIFDUSD,5.15900000
ORDITUSD,36.89000000
RNDRFDUSD,7.02900000
SHIBTUSD,0.00001766
BEAMXUSDT,0.00168700
ARKTRY,7.28000000
BEAMXTRY,0.07450000
CAKETRY,59.77000000
CAKETUSD,2.77400000
DYDXFDUSD,0.17570000
PIVXUSDT,0.08090000
RUNEFDUSD,0.74400000
TIATUSD,6.40000000
DOTTUSD,7.09800000
GALAFDUSD,0.00398000
WLDFDUSD,0.27010000
GASTRY,70.90000000
NTRNTRY,0.07000000
VICBTC,0.00000276
VICUSDT,0.04440000
VICTRY,1.98000000
BLURBTC,0.00000117
BLURUSDT,0.02090000
BLURTRY,0.93000000
BLURFDUSD,0.20900000
SUPERFDUSD,0.60120000
USTCFDUSD,0.01829000
USTCTRY,0.19570000
DYDXTRY,4.31000000
VANRYUSDT,0.00511000
VANRYBTC,0.00000027
BTCAEUR,51466.50000000
AEURUSDT,1.14360000
ETHAEUR,2700.00000000
EURAEUR,1.08310000
AUCTIONFDUSD,8.45000000
IOTAFDUSD,0.14040000
LUNCTRY,0.00160200
SUPERTRY,4.48000000
JTOUSDT,0.26670000
JTOFDUSD,0.29810000
JTOTRY,11.84000000
1000SATSUSDT,0.00001079
1000SATSFDUSD,0.00001706
1000SATSTRY,0.00048100
SHIBFDUSD,0.00000587
SANDFDUSD,0.11570000
MEMEETH,0.00000576
IOTATRY,2.60600000
INJFDUSD,2.79300000
FIDATRY,0.69500000
BONKUSDT,0.00000572
BONKFDUSD,0.00000573
BONKTRY,0.00025480
ACEFDUSD,2.02200000
ACEUSDT,0.11600000
ACEBNB,0.00894000
ACEBTC,0.00002169
ACETRY,5.18000000
BLZFDUSD,0.12600000
RARETRY,0.63400000
VANRYTRY,0.22700000
NFPBTC,0.00000025
NFPUSDT,0.01408000
NFPBNB,0.00056200
NFPFDUSD,0.02600000
NFPTUSD,0.39750000
NFPTRY,0.62450000
ARBUSDC,0.09150000
AVAXUSDC,8.74000000
DOTUSDC,1.22500000
INJUSDC,2.79800000
MATICUSDC,0.37910000
OPUSDC,0.10740000
ORDIUSDC,2.26100000
AIBTC,0.00000040
AIUSDT,0.01800000
AIBNB,0.00004710
AIFDUSD,0.03460000
AITUSD,0.51400000
AITRY,0.80000000
ICPFDUSD,2.24700000
LDOFDUSD,0.32020000
MOVRTRY,57.20000000
XAIBTC,0.00000089
XAIUSDT,0.00906000
XAIBNB,0.00103800
XAIFDUSD,0.06130000
XAITUSD,0.89860000
XAITRY,0.40310000
SKLTRY,0.30800000
STXFDUSD,0.29820000
TIAFDUSD,0.44220000
MANTABTC,0.00000099
MANTAUSDT,0.06085000
MANTABNB,0.00157000
MANTAFDUSD,0.06094000
MANTATRY,2.70500000
ENSFDUSD,9.49000000
ETCFDUSD,8.00000000
SUIUSDC,0.86340000
TIAUSDC,0.28880000
CHZFDUSD,0.08760000
MANTAUSDC,0.06069000
ALTBTC,0.00000010
ALTUSDT,0.00616000
ALTBNB,0.00001020
ALTFDUSD,0.01196000
ALTTRY,0.27400000
APTFDUSD,0.86800000
BLURUSDC,0.02091000
JUPUSDT,0.15630000
JUPFDUSD,0.15640000
JUPTRY,6.94000000
ALTUSDC,0.00613000
MAGICFDUSD,0.90500000
SEIUSDC,0.05250000
PYTHBTC,0.00000057
PYTHUSDT,0.03850000
PYTHFDUSD,0.06520000
PYTHTRY,1.71200000
RONINBTC,0.00000135
RONINUSDT,0.08670000
RONINFDUSD,0.14100000
RONINTRY,3.86000000
DYMBTC,0.00001452
DYMUSDT,0.02310000
DYMFDUSD,1.34000000
DYMTRY,1.03000000
JUPUSDC,0.15630000
PENDLEFDUSD,2.17200000
PIXELBTC,0.00000146
PIXELBNB,0.00022800
PIXELUSDT,0.00770000
PIXELFDUSD,0.15530000
PIXELTRY,0.34300000
STRKBTC,0.00000149
STRKUSDT,0.03380000
STRKFDUSD,0.07400000
STRKTRY,1.50000000
FILUSDC,0.82000000
HBARTRY,3.87600000
PENDLETRY,48.40000000
WLDUSDC,0.26970000
CKBTRY,0.06250000
COTITRY,0.56060000
LDOTRY,14.24000000
UNIUSDC,3.33600000
PORTALBTC,0.00000020
PORTALUSDT,0.00928000
PORTALBNB,0.00002040
PORTALFDUSD,0.01810000
PORTALTRY,0.41300000
PDABTC,0.00000079
PDAUSDT,0.00977000
AXLBTC,0.00000068
AXLUSDT,0.04540000
AXLFDUSD,0.61060000
AXLTRY,2.02000000
PEPEFDUSD,0.00000333
PIXELUSDC,0.00770000
STRKUSDC,0.03370000
UNIFDUSD,3.35100000
OMTRY,2.94000000
THETATRY,6.58000000
WIFBTC,0.00000267
WIFUSDT,0.17800000
WIFFDUSD,0.17900000
WIFTRY,7.92000000
AGIXFDUSD,0.61880000
PEPEUSDC,0.00000333
SHIBUSDC,0.00000587
THETAFDUSD,0.71000000
ARTRY,75.40000000
METISBTC,0.00053900
METISUSDT,2.81000000
METISFDUSD,49.49000000
METISTRY,123.00000000
BNBJPY,94581.00000000
BTCJPY,10696112.00000000
ETHJPY,328605.00000000
FLOKIFDUSD,0.00002694
GRTFDUSD,0.02686000
NEARUSDC,1.16500000
SNXTRY,12.45000000
AEVOBTC,0.00000044
AEVOUSDT,0.02230000
AEVOBNB,0.00077700
AEVOFDUSD,0.04000000
AEVOTRY,0.99000000
FETUSDC,0.23220000
IMXTRY,38.57000000
EURUSDC,1.15280000
BOMETRY,0.01670000
BOMEBTC,0.00000006
BOMEUSDT,0.00037500
BOMEFDUSD,0.00059500
ETHFIBTC,0.00000790
ETHFIUSDT,0.45600000
ETHFIBNB,0.00252300
ETHFIFDUSD,0.72300000
ETHFITRY,20.28000000
AAVETRY,4199.00000000
ARKMFDUSD,0.13400000
CRVTRY,9.35000000
FETBRL,4.33000000
RAYFDUSD,1.15400000
RNDREUR,6.47500000
BONKUSDC,0.00000573
FLOKIUSDC,0.00002687
MKRTRY,75292.00000000
RAYTRY,28.86000000
RNDRBRL,39.58000000
ENABTC,0.00000125
ENAUSDT,0.08250000
ENABNB,0.00019870
ENAFDUSD,0.08260000
ENATRY,3.67400000
LQTYFDUSD,0.65100000
MASKTRY,18.34000000
PENDLEUSDC,1.08500000
RDNTTRY,0.14500000
WBTC,0.00000046
WUSDT,0.01440000
WFDUSD,0.01960000
WTRY,0.64100000
BOMEUSDC,0.00037500
JTOUSDC,0.26670000
WIFUSDC,0.17800000
TNSRBTC,0.00000142
TNSRUSDT,0.03860000
TNSRFDUSD,0.12410000
TNSRTRY,1.72000000
SAGABTC,0.00000041
SAGAUSDT,0.02790000
SAGABNB,0.00005200
SAGAFDUSD,0.02780000
SAGATRY,1.23000000
USDTMXN,17.96000000
CKBUSDC,0.00140700
ENAUSDC,0.08250000
ETHFIUSDC,0.45600000
YGGUSDC,0.03430000
USDTCZK,22.90000000
TAOBTC,0.00458700
TAOUSDT,306.90000000
TAOFDUSD,307.30000000
TAOTRY,13651.00000000
CFXUSDC,0.05198000
RNDRUSDC,7.04100000
RUNEUSDC,0.40200000
SAGAUSDC,0.02780000
POLYXTRY,2.01000000
OMNIBTC,0.00003490
OMNIUSDT,3.88000000
OMNIBNB,0.01361000
OMNIFDUSD,3.87000000
OMNITRY,160.70000000
APTUSDC,0.86900000
GALAUSDC,0.00287000
OMNIBRL,40.20000000
STXUSDC,0.21940000
ICPUSDC,2.24300000
OMNIUSDC,3.88000000
PEPEBRL,0.00001729
YGGTRY,6.20000000
ADAJPY,38.19000000
SHIBJPY,0.00093500
SOLJPY,12728.00000000
XRPJPY,210.58000000
REZBTC,0.00000018
REZUSDT,0.00334000
REZBNB,0.00008310
REZFDUSD,0.03438000
REZTRY,0.14800000
EGLDTRY,166.00000000
PHBTRY,4.12000000
RSRTRY,0.06560000
BBBTC,0.00000044
BBUSDT,0.02320000
BBBNB,0.00004920
BBFDUSD,0.03180000
BBTRY,1.02900000
FRONTUSDC,0.88300000
PEOPLETRY,0.28200000
TRBUSDC,14.73000000
NOTUSDT,0.00035500
NOTBNB,0.00001353
NOTFDUSD,0.00035200
NOTTRY,0.01580000
ARKMUSDC,0.09700000
ARUSDC,1.69000000
BBUSDC,0.02310000
CRVUSDC,0.21050000
PEOPLEUSDC,0.00630000
ARFDUSD,3.73000000
ENAEUR,0.27700000
PEPEEUR,0.00000289
REZUSDC,0.00331000
TRBFDUSD,59.44000000
USDCTRY,44.50000000
BTCMXN,1201901.00000000
XRPMXN,23.46500000
ENSUSDC,5.56000000
LDOUSDC,0.32120000
NOTUSDC,0.00035500
NEARBRL,6.04000000
HIGHTRY,5.58000000
PEOPLEFDUSD,0.00651000
TNSRUSDC,0.03850000
USDTCOP,3645.00000000
IOBTC,0.00000178
IOUSDT,0.10200000
IOBNB,0.00016600
IOFDUSD,0.15800000
IOTRY,4.55000000
NOTBRL,0.03755000
TRUTRY,0.19900000
WIFEUR,0.15500000
ZKBTC,0.00000033
ZKUSDT,0.01711000
ZKFDUSD,0.03492000
ZKTRY,0.76100000
LISTAUSDT,0.09010000
LISTABNB,0.00020130
LISTAFDUSD,0.16870000
LISTATRY,3.99000000
ZROBTC,0.00002808
ZROUSDT,1.90100000
ZROFDUSD,1.90400000
ZROTRY,84.60000000
LISTABRL,2.17600000
BAKETRY,2.14000000
WIFBRL,1.73000000
ZKUSDC,0.01711000
ZROUSDC,1.90000000
IOUSDC,0.10200000
1000SATSUSDC,0.00001082
BNXTRY,65.30000000
ETHARS,3031565.00000000
GUSDT,0.00371000
GTRY,0.16500000
BANANABTC,0.00006750
BANANAUSDT,3.27000000
BANANABNB,0.00645000
BANANAFDUSD,3.27000000
BANANATRY,146.00000000
RENDERBTC,0.00002624
RENDERUSDT,1.75900000
RENDERFDUSD,1.27000000
RENDERUSDC,1.75800000
RENDERTRY,78.20000000
RENDEREUR,1.52300000
RENDERBRL,9.03000000
TONBTC,0.00001714
TONUSDT,1.21800000
TONFDUSD,1.21900000
TONTRY,54.10000000
BONKBRL,0.00003047
NOTEUR,0.00283000
DOGEJPY,14.43000000
MATICJPY,54.46000000
NEARJPY,185.70000000
TONUSDC,1.21900000
AAVEFDUSD,171.75000000
DOGSUSDT,0.00002670
DOGSBNB,0.00000064
DOGSFDUSD,0.00004350
DOGSTRY,0.00119000
EUREURI,0.99980000
EURIUSDT,1.15290000
DOGSBRL,0.00100600
DOGSUSDC,0.00002670
RAREBRL,0.68690000
RAREUSDC,0.01420000
SLFBTC,0.00000016
SLFTRY,0.85000000
SLFUSDC,0.02010000
SLFUSDT,0.02080000
AAVEUSDC,94.38000000
SUNTRY,0.80440000
STMXTRY,0.16520000
POLBNB,0.00015460
POLBRL,0.47600000
POLBTC,0.00000137
POLETH,0.00004462
POLEUR,0.07950000
POLFDUSD,0.09180000
POLJPY,14.65000000
POLTRY,4.08000000
POLUSDC,0.09170000
POLUSDT,0.09180000
NEIROUSDT,0.00005561
TURBOUSDT,0.00100400
1MBABYDOGEUSDT,0.00038130
CATIUSDT,0.05680000
CATIBNB,0.00045600
CATIFDUSD,0.07420000
CATITRY,2.52000000
1MBABYDOGEFDUSD,0.00061450
1MBABYDOGETRY,0.01697000
CATIBRL,1.91000000
BTCEURI,58046.62000000
NEIROFDUSD,0.00013950
NEIROTRY,0.00248000
HMSTRUSDT,0.00013720
HMSTRBNB,0.00000387
HMSTRFDUSD,0.00023860
HMSTRTRY,0.00610000
EIGENBTC,0.00000311
EIGENUSDT,0.15800000
EIGENFDUSD,0.15800000
EIGENTRY,6.98000000
NEIROBRL,0.00205300
NEIROEUR,0.00034972
BNSOLSOL,1.10520000
SCRUSDT,0.04240000
SUIBRL,4.48000000
TURBOTRY,0.04470000
BNSOLUSDT,87.90000000
LUMIAUSDT,0.06900000
SCRBTC,0.00000077
SCRFDUSD,0.07600000
SCRTRY,1.88800000
KAIAUSDT,0.04900000
COWUSDT,0.20080000
CETUSUSDT,0.01850000
PNUTUSDT,0.03970000
ACTUSDT,0.01160000
ACTTRY,0.52000000
COWTRY,8.93000000
CETUSTRY,0.82300000
TROYTRY,0.00240000
PNUTTRY,1.76000000
ACTFDUSD,0.02410000
ACTUSDC,0.01150000
NEIROUSDC,0.00005557
PNUTBTC,0.00000080
PNUTFDUSD,0.07180000
PNUTUSDC,0.03980000
USUALUSDT,0.01266000
ACTBRL,0.32200000
ACTEUR,0.03520000
CATIUSDC,0.05720000
ETHEURI,1781.28000000
LUMIATRY,3.06900000
PNUTBRL,0.73200000
PNUTEUR,0.04790000
APEFDUSD,0.21470000
FDUSDUSDC,0.99890000
HBARUSDC,0.08705000
OMUSDC,0.06740000
RAYUSDC,0.64900000
TAOUSDC,307.00000000
TURBOFDUSD,0.00230900
THEBTC,0.00000283
THEBNB,0.00060430
THEFDUSD,0.33180000
THETRY,4.45100000
THEUSDT,0.10010000
APEUSDC,0.08520000
BOMEEUR,0.00092800
EIGENUSDC,0.15800000
HBARFDUSD,0.08733000
MEMEUSDC,0.00051600
TROYUSDC,0.00006500
WLDEUR,0.23370000
1MBABYDOGEUSDC,0.00038190
CETUSUSDC,0.01849000
COWUSDC,0.20070000
DYDXUSDC,0.09710000
HMSTRUSDC,0.00013700
TURBOUSDC,0.00100300
ENABRL,0.60500000
EOSFDUSD,0.77470000
KAIAUSDC,0.04910000
SANDUSDC,0.07500000
XLMFDUSD,0.16600000
CHZUSDC,0.04021000
PYTHUSDC,0.03850000
RSRUSDC,0.00147200
RSRFDUSD,0.00574400
WUSDC,0.01440000
XTZUSDC,0.34560000
ACXUSDT,0.04270000
ORCAUSDT,0.83500000
MOVEBTC,0.00000038
MOVEUSDT,0.01800000
MOVEBNB,0.00003790
MOVEFDUSD,0.12720000
MOVETRY,0.80100000
MEBTC,0.00000398
MEUSDT,0.09790000
MEFDUSD,0.11280000
METRY,4.34000000
ACXUSDC,0.04280000
ORCAUSDC,0.83500000
ACXFDUSD,0.17910000
ORCAFDUSD,2.11600000
ACXTRY,1.90000000
ORCATRY,37.20000000
KSMTRY,186.00000000
CELOTRY,3.53000000
HIVEFDUSD,0.23690000
HIVEUSDC,0.05740000
IDEXFDUSD,0.02222000
IDEXUSDC,0.00198000
TLMFDUSD,0.00415000
TLMUSDC,0.00161400
VELODROMEUSDT,0.01382000
VANAUSDT,1.22000000
VANABNB,0.00866000
VANAFDUSD,1.45900000
VANATRY,54.20000000
1000CATUSDT,0.00162000
1000CATBNB,0.00000870
1000CATFDUSD,0.00773000
1000CATTRY,0.07300000
PENGUUSDT,0.00631300
PENGUBNB,0.00000732
PENGUFDUSD,0.00987200
PENGUTRY,0.28080000
USUALBTC,0.00000031
USUALFDUSD,0.04750000
USUALTRY,0.56300000
1000CATUSDC,0.00163000
PENGUUSDC,0.00631900
BIOUSDT,0.01650000
BIOBNB,0.00005038
BIOFDUSD,0.04200000
BIOTRY,0.73800000
BIOUSDC,0.01650000
HIVETRY,2.57000000
MOVEUSDC,0.01800000
PHATRY,1.70000000
SUSHITRY,8.36000000
DUSDT,0.01195000
DTRY,0.53200000
APTJPY,138.10000000
SUIJPY,138.04000000
XLMJPY,26.21000000
PEPEJPY,0.00053300
PHAUSDC,0.03810000
USDCPLN,3.72800000
STEEMUSDC,0.05801000
USUALUSDC,0.01266000
AIXBTUSDT,0.02220000
AIXBTUSDC,0.02230000
CGPTUSDT,0.01852000
CGPTUSDC,0.01847000
COOKIEUSDT,0.01600000
COOKIEUSDC,0.01600000
SBTC,0.00000064
SBNB,0.00007256
SETH,0.00002311
SEUR,0.03722000
SFDUSD,0.04374000
STRY,1.91000000
SUSDC,0.04321000
SUSDT,0.04306000
IOTXJPY,0.71600000
SEIJPY,8.39000000
SOLVUSDT,0.00556000
SOLVBNB,0.00000943
SOLVFDUSD,0.00392000
SOLVTRY,0.24800000
TRUMPUSDT,2.87100000
TRUMPUSDC,2.87200000
AIXBTTRY,1.00000000
TRUMPTRY,127.70000000
ANIMEUSDT,0.00452000
ANIMEUSDC,0.00450000
ANIMEBNB,0.00003240
ANIMEFDUSD,0.01729000
ANIMETRY,0.20100000
BERABTC,0.00000657
BERAUSDT,0.41200000
BERAUSDC,0.41100000
BERAFDUSD,0.39300000
BERABNB,0.00070800
BERATRY,18.29000000
1000CHEEMSUSDT,0.00047700
1000CHEEMSUSDC,0.00047900
TSTUSDT,0.00835000
TSTUSDC,0.00835000
LAYERBTC,0.00000173
LAYERUSDT,0.07780000
LAYERUSDC,0.07780000
LAYERBNB,0.00023600
LAYERFDUSD,0.16530000
LAYERTRY,3.46000000
QTUMTRY,41.10000000
TRUMPEUR,2.48200000
VTHOTRY,0.03440000
HEIBTC,0.00000136
HEIUSDT,0.07790000
CAKEUSDC,1.34300000
HEIUSDC,0.07760000
TRUMPFDUSD,2.87300000
TSTFDUSD,0.04200000
BNXUSDC,1.77830000
LTCJPY,8382.00000000
BCHJPY,70580.00000000
LINKJPY,1367.00000000
KAITOBTC,0.00000611
KAITOUSDT,0.40950000
KAITOUSDC,0.40990000
KAITOBNB,0.00215560
KAITOFDUSD,0.31390000
KAITOTRY,18.18200000
ETHMXN,36770.00000000
KAITOBRL,7.52400000
SOLMXN,1430.00000000
BNBARS,888120.00000000
SOLARS,127605.00000000
TRUMPBRL,15.06000000
TRXFDUSD,0.31270000
TSTTRY,0.37200000
SHELLBTC,0.00000050
SHELLUSDT,0.02960000
SHELLUSDC,0.02950000
SHELLBNB,0.00007780
SHELLFDUSD,0.05450000
SHELLTRY,1.31000000
REDUSDT,0.10410000
GPSUSDT,0.00829000
GPSUSDC,0.00828000
GPSFDUSD,0.01982000
GPSTRY,0.37000000
GPSBNB,0.00001769
REDBTC,0.00000302
REDUSDC,0.10430000
REDFDUSD,0.25680000
REDTRY,4.65000000
CHESSUSDC,0.00316000
EGLDUSDC,3.73000000
OSMOUSDC,0.02990000
UTKUSDC,0.01044000
TUSDC,0.00604000
CVCUSDC,0.02881000
EURIUSDC,1.15260000
SYNUSDC,0.04750000
USDCRON,4.38000000
VELODROMEUSDC,0.01383000
EPICUSDT,0.25500000
DFUSDC,0.00151000
EPICUSDC,0.25400000
GMXUSDC,6.25000000
MKRUSDC,1817.70000000
RPLUSDC,1.76000000
BMTUSDT,0.01423000
BMTUSDC,0.01424000
BMTBNB,0.00007340
BMTFDUSD,0.02980000
BMTTRY,0.63300000
FORMUSDC,0.20530000
FORMUSDT,0.20530000
FORMTRY,9.13000000
XUSDUSDT,1.00010000
IOTAUSDC,0.05840000
JUVUSDC,0.51400000
THEUSDC,0.10010000
VANRYUSDC,0.00510800
USDCCZK,20.43000000
NILUSDT,0.03450000
NILBNB,0.00018280
NILFDUSD,0.28110000
NILUSDC,0.03400000
NILTRY,1.54000000
BEAMXUSDC,0.00168600
VANAUSDC,1.21800000
PARTIFDUSD,0.08560000
PARTITRY,3.80000000
PARTIUSDT,0.08560000
PARTIUSDC,0.08550000
PARTIBNB,0.00014490
MUBARAKUSDT,0.01125000
MUBARAKUSDC,0.01128000
TUTUSDT,0.00871000
BROCCOLI714USDT,0.01191000
TUTUSDC,0.00870000
BANANAS31USDT,0.01330500
BANANAS31USDC,0.01330100
BROCCOLI714USDC,0.01187000
GUNUSDT,0.01593000
GUNBNB,0.00002722
GUNFDUSD,0.02812000
GUNTRY,0.70900000
THETAUSDC,0.14700000
API3USDC,0.26680000
AUCTIONTRY,204.50000000
AUCTIONUSDC,4.60000000
BANANAUSDC,3.26000000
GUNUSDC,0.01590000
QNTUSDC,70.71000000
VETUSDC,0.00676900
ZENUSDC,5.34700000
BABYUSDT,0.01417000
BABYUSDC,0.01407000
BABYBNB,0.00005582
BABYFDUSD,0.04407000
BABYTRY,0.63100000
ONDOUSDT,0.26190000
ONDOUSDC,0.26190000
BIGTIMEUSDT,0.01207000
BIGTIMEUSDC,0.01184000
VIRTUALUSDT,0.63960000
VIRTUALUSDC,0.63930000
KERNELBNB,0.00008910
KERNELFDUSD,0.04890000
KERNELTRY,5.07000000
KERNELUSDC,0.11400000
KERNELUSDT,0.11400000
WCTTRY,2.41000000
WCTFDUSD,0.08220000
WCTBNB,0.00008270
